t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.5326633165829145,0.3475523774685929,0.05542477972556884,-0.19303439921076215,1.479107614355176,0.4258557420346974,-0.821512578290224,-2.8124291854806813,2.2393259062258646,1.5620539905271578,-77.61874756458565,4.867363173503322,43.11030300742243,-144.0902058176198,-26.721169386838724,80.02927937004551
0.542713567839196,0.3623359906054023,0.05984141684803843,-0.20124537995793396,1.4467166235897446,0.448718834922413,-0.803522267051997,-3.6030648442815334,2.2870962066460145,2.001181699860723,-78.85261926058831,4.588023797706526,43.79560886916249,-99.84409084210256,-28.5818016213313,55.454502227336434
0.5527638190954774,0.37675189502210427,0.06449138252883659,-0.20925213125230346,1.406284162211966,0.4720498875897587,-0.7810656349106293,-4.403869450424061,2.331950632225183,2.445957353987545,-79.62859926681699,4.290086869739665,44.22659666844885,-53.45991809020961,-30.40268664170094,29.69222436503378
0.5628140703517588,0.3907184245335873,0.06937925170366357,-0.21700929479969486,1.3577312318193684,0.49581850503048625,-0.7540988052876503,-5.21011212188769,2.3737034380033553,2.8937533691885093,-79.92609567756926,3.9739780457470055,44.39182943519074,-5.139264354100305,-32.179040439902494,2.854403742548584
0.5728643216080402,0.4041533597861999,0.07450928288732642,-0.22447120507006263,1.3010276358872792,0.5199924385629225,-0.7226050067023468,-6.016864532339653,2.412173422483651,3.3418324990096693,-79.72663327903649,3.6401712603294873,44.28104583317264,44.90034216368167,-33.90608788956842,-24.938142092578346
0.5829145728643216,0.41697443090817665,0.07988539968981916,-0.2315921684750477,1.2361938634324279,0.5445376341849496,-0.6865956189791396,-6.819023105626073,2.4471844148403745,3.78736016132617,-79.01401467465871,3.289188636830739,43.885249650840535,96.42542185020375,-35.57906274600897,-53.55573600466141
0.592964824120603,0.429099838027032,0.08551117284567715,-0.23832675246904067,1.1633027402698684,0.5694182858456954,-0.6461110903738039,-7.611332837791551,2.478565761220909,4.227417669352299,-77.77448141048285,2.9216003976232168,43.196799292092805,149.1865436821572,-37.19320764621206,-82.85984126987933
0.6030150753768845,0.44044878722335146,0.09138980280622207,-0.24463008322379332,1.0824808314237284,0.594596893624792,-0.601221716487724,-8.388412746627239,2.5061528101413755,4.659016366600163,-75.99687510052286,2.5380247743942412,42.209497267069196,202.9183252258299,-38.74377410884312,-112.70306157627601
0.6130653266331658,0.45094203932436916,0.09752410294422408,-0.25045815043438274,0.9939095782517171,0.6200343268100418,-0.5520282718393785,-9.144782948747974,2.529787396976135,5.079112665784564,-73.67279855211132,2.139127918432054,40.918679682940024,257.3394326371508,-40.226022534245324,-142.92914102375926
0.6231155778894473,0.460502468774622,0.1039164834204125,-0.25576811772210034,0.8978261538442958,0.6456898918643409,-0.4986624849623418,-9.874893364198812,2.549318327541025,5.484623991676173,-70.7967768912647,1.7256238109120547,39.32130573469556,312.15258066162824,-41.63522220443954,-173.37296412409887
0.6331658291457286,0.46905562965496395,0.11056893576117607,-0.26051863700761124,0.7945240202581783,0.6715214052727043,-0.44128734789889723,-10.573154048589345,2.564601860770459,5.872445627901328,-67.3664186880319,1.2982741731826601,37.416047195934425,367.0445326344179,-42.96665128312428,-203.86055580092398
0.6432160804020101,0.4765303257551048,0.11748301819669979,-0.26467016513549624,0.6843531711449913,0.6974852712602407,-0.3800972509587055,-11.233967152757913,2.5755021904882853,6.2394684676899175,-63.382577081859836,0.8578883770515748,35.203377909654705,421.68610048025766,-44.21559681567556,-234.20908138973118
0.6532663316582915,0.48285918143886897,0.1246598418086948,-0.2681852809390628,0.5677200433351519,0.7235365643719254,-0.3153179336114089,-11.851760509964606,2.5818919262724553,6.5825976685699175,-58.84951090694494,0.40532335507183936,32.68566327904068,475.7321447135273,-45.37735472914727,-264.22684663787913
0.6633165829145728,0.4879792098751914,0.13210005753678236,-0.27102900084207737,0.4450870809372276,0.7496291169050086,-0.2472062423827861,-12.421022850611308,2.5836525734134987,6.898772211009884,-53.77504581759513,-0.05851648917224783,29.867249758255298,528.8215744382051,-46.44722983227097,-293.7132977045858
