t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.79,0.1797512781304089,-0.23677630633142255,0.0,0.6977503459660345,-0.8092193651639753,0.0,1.33941556550207,-0.7568591221952365,0.0,-2.5638777080606987,7.902751122749395,0.0,-17.82055393332,28.396961743439974,0.0
0.8,0.18679531765760005,-0.2449050140672,0.0,0.711013351424,-0.8163881287680003,0.0,1.31289131008,-0.6764289433600017,0.0,-2.7403998720000007,8.181529343999996,0.0,-17.476436160000006,27.343753919999962,0.0
0.81,0.19397063175335547,-0.25310134191336303,0.0,0.7240023474407646,-0.8227388309532164,0.0,1.2846197869670104,-0.5932651424733267,0.0,-2.913256061228702,8.449324864925396,0.0,-17.08720737708,26.20014522935997,0.0
0.8200000000000001,0.2012743935897465,-0.2613569744428763,0.0,0.7367000521945595,-0.8282446997700493,0.0,1.2546399266220989,-0.5074820942267285,0.0,-3.0819906172272002,8.705225383382398,0.0,-16.65195789984,24.964476977279965,0.0
0.8300000000000001,0.20870360554347173,-0.2696633343806847,0.0,0.7490895961027462,-0.832880152907396,0.0,1.2229952615736954,-0.41920337926786544,0.0,-3.246138784628701,8.948302010285397,0.0,-16.16977804356,23.635090469519966,0.0
0.84,0.21625510354986816,-0.27801159496316036,0.0,0.7611545682973533,-0.8366208905815331,0.0,1.1897340173881354,-0.3285619500699672,0.0,-3.405226711219197,9.177609269606398,0.0,-15.639758123519997,22.21032701183998,0.0
0.85,0.22392556192622579,-0.28639269323473276,0.0,0.7728790640102968,-0.839443990083719,0.0,1.154909203638125,-0.23570029680125096,0.0,-3.5587714479374997,9.392185098374995,0.0,-15.060988455000007,20.688527909999983,0.0
0.86,0.231711498673503,-0.29479734429828686,0.0,0.7842477328682879,-0.8413280019864933,0.0,1.118578704871226,-0.14077061319435988,0.0,-3.7062809488752015,9.591050846678392,0.0,-14.432559353280013,19.068034469759965,0.0
0.87,0.2396092812655392,-0.30321605653591926,0.0,0.7952458280974224,-0.8422530480086663,0.0,1.0808053715783157,-0.043934962415757665,0.0,-3.847254071276697,9.773211277661389,0.0,-13.753561133639998,17.34718799687996,0.0
0.88,0.24761513293486231,-0.3116391478166369,0.0,0.8058592566374563,-0.8422009205390044,0.0,1.0416571111620618,0.05463455706480304,0.0,-3.9811805755391982,9.937654567526389,0.0,-13.02308411136,15.524329797119961,0.0
0.89,0.25572513946418673,-0.3200567627075863,0.0,0.8160746301657678,-0.8411551838186122,0.0,1.0012069789054008,0.15475564560490143,0.0,-4.107541125212699,10.08335230553339,0.0,-12.24021860172001,13.597801176239962,0.0
