# time[s],x[m],y[m],z[m],vx[m/s],vy[m/s],vz[m/s],qw,qx,qy,qz,wx[rad/s],wy[rad/s],wz[rad/s],rpm1,rpm2,rpm3,rpm4
2.222454000000027019e+00,9.806950688362121582e-01,3.197944909334182739e-02,7.197956442832946777e-01,-1.053198575973510742e-01,9.055802822113037109e-01,-5.057635158300399780e-02,9.955069422721862793e-01,-1.095237210392951965e-02,-9.402371197938919067e-02,1.872343476861715317e-03,1.111530035621528661e-01,2.151192838304019639e-01,-1.123645754105707939e-01,1.896900000000000000e+04,2.049800000000000000e+04,2.068900000000000000e+04,1.902300000000000000e+04
2.224427999999956107e+00,9.806950688362121582e-01,3.197944909334182739e-02,7.197956442832946777e-01,-1.053198575973510742e-01,9.055802822113037109e-01,-5.057635158300399780e-02,9.955069422721862793e-01,-1.095237210392951965e-02,-9.402371197938919067e-02,1.872343476861715317e-03,1.314898753642715079e-01,2.240970828259249148e-01,-1.273560334964664309e-01,1.895100000000000000e+04,2.049800000000000000e+04,2.070300000000000000e+04,1.903500000000000000e+04
2.226449999999953633e+00,9.802587628364562988e-01,3.560348972678184509e-02,7.195936441421508789e-01,-1.128304228186607361e-01,9.064440727233886719e-01,-5.041588842868804932e-02,9.955502748489379883e-01,-1.069946680217981339e-02,-9.359713643789291382e-02,1.653892803005874157e-03,1.288889906318080869e-01,1.966424885692708013e-01,-1.635506480751914571e-01,1.898100000000000000e+04,2.049800000000000000e+04,2.072500000000000000e+04,1.898100000000000000e+04
2.228413999999989681e+00,9.806419014930725098e-01,3.426070883870124817e-02,7.198026180267333984e-01,-1.110500842332839966e-01,9.006200432777404785e-01,-4.944280907511711121e-02,9.955651164054870605e-01,-1.033691409975290298e-02,-9.347010403871536255e-02,2.159574301913380623e-03,1.429864338621425202e-01,1.578759344901801698e-01,-1.810950872834427017e-01,1.902300000000000000e+04,2.047700000000000000e+04,2.069600000000000000e+04,1.902300000000000000e+04
2.230349000000045656e+00,9.801830053329467773e-01,3.786478564143180847e-02,7.196040749549865723e-01,-1.184117421507835388e-01,9.014227390289306641e-01,-4.983102902770042419e-02,9.956031441688537598e-01,-1.004035584628582001e-02,-9.310290217399597168e-02,1.848797663114964962e-03,1.685365350442537269e-01,1.580832615810428277e-01,-1.586009135179269891e-01,1.900500000000000000e+04,2.047700000000000000e+04,2.072500000000000000e+04,1.904100000000000000e+04
2.232320999999996225e+00,9.801830053329467773e-01,3.786478564143180847e-02,7.196040749549865723e-01,-1.184117421507835388e-01,9.014227390289306641e-01,-4.983102902770042419e-02,9.956031441688537598e-01,-1.004035584628582001e-02,-9.310290217399597168e-02,1.848797663114964962e-03,1.927973000741166898e-01,1.843065932419692687e-01,-1.245034384290985008e-01,1.900500000000000000e+04,2.047000000000000000e+04,2.071800000000000000e+04,1.905300000000000000e+04
2.234295000000042108e+00,9.796947240829467773e-01,4.147202521562576294e-02,7.194037437438964844e-01,-1.257225126028060913e-01,9.022016525268554688e-01,-5.033100396394729614e-02,9.956380128860473633e-01,-9.666102938354015350e-03,-9.277406334877014160e-02,1.580802607350051403e-03,2.316166013875476937e-01,2.066315231202104363e-01,-1.265822936536359355e-01,1.900500000000000000e+04,2.047700000000000000e+04,2.070300000000000000e+04,1.899900000000000000e+04
2.236315999999991533e+00,9.796947240829467773e-01,4.147202521562576294e-02,7.194037437438964844e-01,-1.257225126028060913e-01,9.022016525268554688e-01,-5.033100396394729614e-02,9.956380128860473633e-01,-9.666102938354015350e-03,-9.277406334877014160e-02,1.580802607350051403e-03,2.676200426118970355e-01,2.046765631430105259e-01,-1.518909459934178474e-01,1.904100000000000000e+04,2.047700000000000000e+04,2.073900000000000000e+04,1.906500000000000000e+04
2.238288999999989759e+00,9.791775941848754883e-01,4.508229345083236694e-02,7.191997766494750977e-01,-1.328564733266830444e-01,9.029379487037658691e-01,-5.163270235061645508e-02,9.956808090209960938e-01,-9.162706322968006134e-03,-9.236868470907211304e-02,1.353695988655090332e-03,2.698228763075560810e-01,1.899817229459008494e-01,-1.658179469139872131e-01,1.901700000000000000e+04,2.046300000000000000e+04,2.071100000000000000e+04,1.905300000000000000e+04
2.240216000000014862e+00,9.791775941848754883e-01,4.508229345083236694e-02,7.191997766494750977e-01,-1.328564733266830444e-01,9.029379487037658691e-01,-5.163270235061645508e-02,9.956808090209960938e-01,-9.162706322968006134e-03,-9.236868470907211304e-02,1.353695988655090332e-03,2.743880504034131307e-01,1.792743006909123527e-01,-1.870970034978838292e-01,1.907100000000000000e+04,2.046300000000000000e+04,2.071800000000000000e+04,1.905900000000000000e+04
2.242190000000060746e+00,9.786322712898254395e-01,4.869540780782699585e-02,7.189891338348388672e-01,-1.398193091154098511e-01,9.036254882812500000e-01,-5.367880314588546753e-02,9.957206249237060547e-01,-8.591176941990852356e-03,-9.199722856283187866e-02,1.058487687259912491e-03,2.900945422748598124e-01,1.668694294913777576e-01,-2.160010398225704065e-01,1.907700000000000000e+04,2.047000000000000000e+04,2.073200000000000000e+04,1.904700000000000000e+04
2.244163999999989834e+00,9.786322712898254395e-01,4.869540780782699585e-02,7.189891338348388672e-01,-1.398193091154098511e-01,9.036254882812500000e-01,-5.367880314588546753e-02,9.957206249237060547e-01,-8.591176941990852356e-03,-9.199722856283187866e-02,1.058487687259912491e-03,2.989894337366972299e-01,1.658991400377210212e-01,-2.136646319534870608e-01,1.907700000000000000e+04,2.046300000000000000e+04,2.069600000000000000e+04,1.907700000000000000e+04
2.246190000000060749e+00,9.780591130256652832e-01,5.231119319796562195e-02,7.187704443931579590e-01,-1.467673182487487793e-01,9.042748212814331055e-01,-5.564748123288154602e-02,9.957566261291503906e-01,-7.971735671162605286e-03,-9.166678041219711304e-02,6.844715098850429058e-04,3.271035931268230779e-01,1.889050568514522577e-01,-1.758067817278451128e-01,1.907700000000000000e+04,2.049100000000000000e+04,2.066100000000000000e+04,1.907700000000000000e+04
2.248148999999975750e+00,9.780591130256652832e-01,5.231119319796562195e-02,7.187704443931579590e-01,-1.467673182487487793e-01,9.042748212814331055e-01,-5.564748123288154602e-02,9.957566261291503906e-01,-7.971735671162605286e-03,-9.166678041219711304e-02,6.844715098850429058e-04,3.580040515179307437e-01,2.261772113743585610e-01,-1.377754764914549124e-01,1.907700000000000000e+04,2.050500000000000000e+04,2.068200000000000000e+04,1.907700000000000000e+04
2.250084999999962587e+00,9.774580001831054688e-01,5.592950433492660522e-02,7.185449600219726562e-01,-1.537869572639465332e-01,9.048863649368286133e-01,-5.709021165966987610e-02,9.957983493804931641e-01,-7.275078911334276199e-03,-9.127210080623626709e-02,4.114219918847084045e-04,3.917059223492063702e-01,2.484470138180350784e-01,-1.294361037882512389e-01,1.909600000000000000e+04,2.052600000000000000e+04,2.064600000000000000e+04,1.911400000000000000e+04
2.252059000000008471e+00,9.774580001831054688e-01,5.592950433492660522e-02,7.185449600219726562e-01,-1.537869572639465332e-01,9.048863649368286133e-01,-5.709021165966987610e-02,9.957983493804931641e-01,-7.275078911334276199e-03,-9.127210080623626709e-02,4.114219918847084045e-04,4.109818490296862636e-01,2.440084397424977236e-01,-1.339832849019934047e-01,1.911400000000000000e+04,2.051900000000000000e+04,2.066100000000000000e+04,1.909600000000000000e+04
2.254032000000006697e+00,9.768289327621459961e-01,5.955015495419502258e-02,7.183133959770202637e-01,-1.607486605644226074e-01,9.054439067840576172e-01,-5.868005007505416870e-02,9.958485364913940430e-01,-6.463901139795780182e-03,-9.078498929738998413e-02,2.186511410400271416e-04,4.242404298061593360e-01,2.269740291725102499e-01,-1.324329339957821816e-01,1.911400000000000000e+04,2.051200000000000000e+04,2.066100000000000000e+04,1.907100000000000000e+04
2.256052999999956121e+00,9.768289327621459961e-01,5.955015495419502258e-02,7.183133959770202637e-01,-1.607486605644226074e-01,9.054439067840576172e-01,-5.868005007505416870e-02,9.958485364913940430e-01,-6.463901139795780182e-03,-9.078498929738998413e-02,2.186511410400271416e-04,4.226221599697727038e-01,2.051982264662866040e-01,-1.392815440221651657e-01,1.911400000000000000e+04,2.052600000000000000e+04,2.063900000000000000e+04,1.907100000000000000e+04
2.258028999999980524e+00,9.761719107627868652e-01,6.317292898893356323e-02,7.180764675140380859e-01,-1.677595525979995728e-01,9.059466123580932617e-01,-5.979134514927864075e-02,9.958937168121337891e-01,-5.597851704806089401e-03,-9.034604579210281372e-02,2.418263284198474139e-05,4.246286854035792868e-01,1.865768881369913590e-01,-1.628634027111396931e-01,1.916900000000000000e+04,2.051200000000000000e+04,2.063900000000000000e+04,1.908300000000000000e+04
2.259954999999957970e+00,9.761719107627868652e-01,6.317292898893356323e-02,7.180764675140380859e-01,-1.677595525979995728e-01,9.059466123580932617e-01,-5.979134514927864075e-02,9.958937168121337891e-01,-5.597851704806089401e-03,-9.034604579210281372e-02,2.418263284198474139e-05,4.253613543089737048e-01,1.803974722358964444e-01,-1.714515978839408483e-01,1.918700000000000000e+04,2.052600000000000000e+04,2.065400000000000000e+04,1.907100000000000000e+04
2.261929000000003853e+00,9.754866361618041992e-01,6.679759919643402100e-02,7.178367972373962402e-01,-1.748911887407302856e-01,9.063928127288818359e-01,-6.004758179187774658e-02,9.959315657615661621e-01,-4.722376819700002670e-03,-8.997781574726104736e-02,-2.276847517350688577e-04,4.269602829379436360e-01,1.932791990733665199e-01,-1.586313068438675034e-01,1.918700000000000000e+04,2.053300000000000000e+04,2.063900000000000000e+04,1.905900000000000000e+04
2.263902000000002079e+00,9.754866361618041992e-01,6.679759919643402100e-02,7.178367972373962402e-01,-1.748911887407302856e-01,9.063928127288818359e-01,-6.004758179187774658e-02,9.959315657615661621e-01,-4.722376819700002670e-03,-8.997781574726104736e-02,-2.276847517350688577e-04,4.544675744946677365e-01,2.101059496573550733e-01,-1.454119244696890079e-01,1.918700000000000000e+04,2.053300000000000000e+04,2.066100000000000000e+04,1.905900000000000000e+04
2.265925000000046374e+00,9.747726917266845703e-01,7.042393088340759277e-02,7.175970077514648438e-01,-1.820794194936752319e-01,9.067751765251159668e-01,-5.982669442892074585e-02,9.959707260131835938e-01,-3.826032625511288643e-03,-8.958522975444793701e-02,-4.605583089869469404e-04,4.730753473471603909e-01,2.123984653027225222e-01,-1.439510640984828505e-01,1.922400000000000000e+04,2.056200000000000000e+04,2.063200000000000000e+04,1.907700000000000000e+04
2.267886000000056690e+00,9.747726917266845703e-01,7.042393088340759277e-02,7.175970077514648438e-01,-1.820794194936752319e-01,9.067751765251159668e-01,-5.982669442892074585e-02,9.959707260131835938e-01,-3.826032625511288643e-03,-8.958522975444793701e-02,-4.605583089869469404e-04,4.910716584133708040e-01,1.973909533488807377e-01,-1.548172440439537223e-01,1.920600000000000000e+04,2.054700000000000000e+04,2.061800000000000000e+04,1.909600000000000000e+04
2.269822999999974833e+00,9.740300774574279785e-01,7.405164837837219238e-02,7.173581719398498535e-01,-1.892380714416503906e-01,9.070874452590942383e-01,-5.959155410528182983e-02,9.960107803344726562e-01,-2.847616560757160187e-03,-8.917375653982162476e-02,-6.703994586132466793e-04,5.022909568746294351e-01,1.895457468306980808e-01,-1.636548109633271797e-01,1.923000000000000000e+04,2.055400000000000000e+04,2.063900000000000000e+04,1.908300000000000000e+04
2.271797999999951578e+00,9.740300774574279785e-01,7.405164837837219238e-02,7.173581719398498535e-01,-1.892380714416503906e-01,9.070874452590942383e-01,-5.959155410528182983e-02,9.960107803344726562e-01,-2.847616560757160187e-03,-8.917375653982162476e-02,-6.703994586132466793e-04,5.071943024946560241e-01,1.935629089532440450e-01,-1.690028878406402424e-01,1.924900000000000000e+04,2.058300000000000000e+04,2.061800000000000000e+04,1.906500000000000000e+04
2.273773999999975981e+00,9.732590317726135254e-01,7.768046110868453979e-02,7.171193361282348633e-01,-1.962805390357971191e-01,9.073219299316406250e-01,-5.981587991118431091e-02,9.960469603538513184e-01,-1.815738156437873840e-03,-8.879443258047103882e-02,-9.100145543925464153e-04,5.096220734338858804e-01,2.089681307263755172e-01,-1.706583587085039322e-01,1.926100000000000000e+04,2.058300000000000000e+04,2.063900000000000000e+04,1.905300000000000000e+04
2.275798999999999239e+00,9.732590317726135254e-01,7.768046110868453979e-02,7.171193361282348633e-01,-1.962805390357971191e-01,9.073219299316406250e-01,-5.981587991118431091e-02,9.960469603538513184e-01,-1.815738156437873840e-03,-8.879443258047103882e-02,-9.100145543925464153e-04,5.034989001660620245e-01,2.266105742627416986e-01,-1.681021401809481841e-01,1.926100000000000000e+04,2.059700000000000000e+04,2.059000000000000000e+04,1.906500000000000000e+04
2.277755000000004859e+00,9.733494520187377930e-01,7.991522550582885742e-02,7.173808217048645020e-01,-1.982955932617187500e-01,8.937711119651794434e-01,-5.678882822394371033e-02,9.961386322975158691e-01,3.226294938940554857e-04,-8.778198063373565674e-02,1.451811549486592412e-04,4.946952885505871422e-01,2.389108498104634271e-01,-1.746941130244100138e-01,1.926100000000000000e+04,2.059000000000000000e+04,2.059700000000000000e+04,1.901700000000000000e+04
2.279690999999991696e+00,9.733494520187377930e-01,7.991522550582885742e-02,7.173808217048645020e-01,-1.982955932617187500e-01,8.937711119651794434e-01,-5.678882822394371033e-02,9.961386322975158691e-01,3.226294938940554857e-04,-8.778198063373565674e-02,1.451811549486592412e-04,4.967147636051942317e-01,2.371129996928213746e-01,-1.888632618670948449e-01,1.930500000000000000e+04,2.059700000000000000e+04,2.059700000000000000e+04,1.907100000000000000e+04
2.281665000000037136e+00,9.733494520187377930e-01,7.991522550582885742e-02,7.173808217048645020e-01,-1.982955932617187500e-01,8.937711119651794434e-01,-5.678882822394371033e-02,9.961386322975158691e-01,3.226294938940554857e-04,-8.778198063373565674e-02,1.451811549486592412e-04,5.047658324756399972e-01,2.190856295103978668e-01,-2.019967739408750906e-01,1.926700000000000000e+04,2.061100000000000000e+04,2.056900000000000000e+04,1.909600000000000000e+04
2.283643999999970919e+00,9.725425839424133301e-01,8.349025994539260864e-02,7.171522378921508789e-01,-2.051420807838439941e-01,8.937513232231140137e-01,-5.748719722032546997e-02,9.961792826652526855e-01,1.344654709100723267e-03,-8.731038123369216919e-02,-1.365700882161036134e-04,5.080657886718707994e-01,2.002257551712156025e-01,-2.066883816094836346e-01,1.931700000000000000e+04,2.063200000000000000e+04,2.053300000000000000e+04,1.909600000000000000e+04
2.285663000000058620e+00,9.725425839424133301e-01,8.349025994539260864e-02,7.171522378921508789e-01,-2.051420807838439941e-01,8.937513232231140137e-01,-5.748719722032546997e-02,9.961792826652526855e-01,1.344654709100723267e-03,-8.731038123369216919e-02,-1.365700882161036134e-04,5.291477047560743108e-01,2.024608297608214147e-01,-1.846655207778846730e-01,1.930500000000000000e+04,2.065400000000000000e+04,2.053300000000000000e+04,1.905900000000000000e+04
2.287623999999952584e+00,9.723945856094360352e-01,8.439105004072189331e-02,7.169595956802368164e-01,-2.083610743284225464e-01,8.807055354118347168e-01,-5.795669555664062500e-02,9.962312579154968262e-01,3.187789116054773331e-03,-8.666515350341796875e-02,6.107171648181974888e-04,5.389655479831922946e-01,2.359797414252085834e-01,-1.416737118265720408e-01,1.930500000000000000e+04,2.066100000000000000e+04,2.052600000000000000e+04,1.907700000000000000e+04
2.289560000000055773e+00,9.723945856094360352e-01,8.439105004072189331e-02,7.169595956802368164e-01,-2.083610743284225464e-01,8.807055354118347168e-01,-5.795669555664062500e-02,9.962312579154968262e-01,3.187789116054773331e-03,-8.666515350341796875e-02,6.107171648181974888e-04,5.500549840517958700e-01,2.788189346013028591e-01,-1.291595178642896968e-01,1.931700000000000000e+04,2.067500000000000000e+04,2.050500000000000000e+04,1.911400000000000000e+04
2.291535999999963824e+00,9.715473055839538574e-01,8.791335672140121460e-02,7.167283296585083008e-01,-2.152885347604751587e-01,8.804497122764587402e-01,-5.768013745546340942e-02,9.962667822837829590e-01,4.284437280148267746e-03,-8.620911836624145508e-02,3.975980798713862896e-04,5.565333231404954173e-01,2.993024217438087775e-01,-1.576304909062157256e-01,1.931700000000000000e+04,2.069600000000000000e+04,2.048400000000000000e+04,1.911400000000000000e+04
2.293506999999983087e+00,9.715473055839538574e-01,8.791335672140121460e-02,7.167283296585083008e-01,-2.152885347604751587e-01,8.804497122764587402e-01,-5.768013745546340942e-02,9.962667822837829590e-01,4.284437280148267746e-03,-8.620911836624145508e-02,3.975980798713862896e-04,5.684153159495065610e-01,2.749257759170137261e-01,-1.572763404155056444e-01,1.934200000000000000e+04,2.069600000000000000e+04,2.048400000000000000e+04,1.906500000000000000e+04
2.295530999999959132e+00,9.706724882125854492e-01,9.143447130918502808e-02,7.164973020553588867e-01,-2.221076637506484985e-01,8.801124691963195801e-01,-5.781460180878639221e-02,9.963114857673645020e-01,5.417451262474060059e-03,-8.562731742858886719e-02,1.998487714445218444e-04,5.449809630954087769e-01,2.465845154649313753e-01,-1.010066094803031694e-01,1.937300000000000000e+04,2.068900000000000000e+04,2.047000000000000000e+04,1.905300000000000000e+04
2.297494999999995180e+00,9.704593420028686523e-01,9.472810477018356323e-02,7.165264487266540527e-01,-2.265093326568603516e-01,8.789066076278686523e-01,-5.717583745718002319e-02,9.963623285293579102e-01,6.584479007869958878e-03,-8.495154976844787598e-02,2.851987374015152454e-04,5.293983747936780171e-01,2.597884015705169691e-01,-6.240873336675543948e-02,1.937300000000000000e+04,2.069600000000000000e+04,2.047700000000000000e+04,1.907700000000000000e+04
2.299430000000051155e+00,9.704593420028686523e-01,9.472810477018356323e-02,7.165264487266540527e-01,-2.265093326568603516e-01,8.789066076278686523e-01,-5.717583745718002319e-02,9.963623285293579102e-01,6.584479007869958878e-03,-8.495154976844787598e-02,2.851987374015152454e-04,5.239670241980295406e-01,2.854474260412124265e-01,-9.310610907998773111e-02,1.945500000000000000e+04,2.069600000000000000e+04,2.048400000000000000e+04,1.903500000000000000e+04
2.301402000000001724e+00,9.704593420028686523e-01,9.472810477018356323e-02,7.165264487266540527e-01,-2.265093326568603516e-01,8.789066076278686523e-01,-5.717583745718002319e-02,9.963623285293579102e-01,6.584479007869958878e-03,-8.495154976844787598e-02,2.851987374015152454e-04,5.159844651466261034e-01,2.910444252566637968e-01,-1.565481988839643457e-01,1.943600000000000000e+04,2.068200000000000000e+04,2.047000000000000000e+04,1.905900000000000000e+04
2.303380000000004646e+00,9.695397615432739258e-01,9.824267774820327759e-02,7.162982225418090820e-01,-2.332936972379684448e-01,8.783802390098571777e-01,-5.691893398761749268e-02,9.964019060134887695e-01,7.645591162145137787e-03,-8.439634740352630615e-02,2.036231744568794966e-04,5.073359493751345983e-01,2.557338386794121843e-01,-1.874193125688106698e-01,1.947400000000000000e+04,2.067500000000000000e+04,2.050500000000000000e+04,1.903500000000000000e+04
2.305403000000049385e+00,9.695397615432739258e-01,9.824267774820327759e-02,7.162982225418090820e-01,-2.332936972379684448e-01,8.783802390098571777e-01,-5.691893398761749268e-02,9.964019060134887695e-01,7.645591162145137787e-03,-8.439634740352630615e-02,2.036231744568794966e-04,4.742282963620829128e-01,2.161284221464602473e-01,-1.734590720688857501e-01,1.947400000000000000e+04,2.067500000000000000e+04,2.048400000000000000e+04,1.902300000000000000e+04
2.307364000000059701e+00,9.685931205749511719e-01,1.017549782991409302e-01,7.160710692405700684e-01,-2.400346398353576660e-01,8.777724504470825195e-01,-5.665408074855804443e-02,9.964381456375122070e-01,8.686244487762451172e-03,-8.386690169572830200e-02,-5.869671440450474620e-05,4.615516495733057445e-01,2.146305771256156181e-01,-1.533372422024126269e-01,1.949300000000000000e+04,2.068200000000000000e+04,2.046300000000000000e+04,1.898100000000000000e+04
2.309297000000020361e+00,9.685931205749511719e-01,1.017549782991409302e-01,7.160710692405700684e-01,-2.400346398353576660e-01,8.777724504470825195e-01,-5.665408074855804443e-02,9.964381456375122070e-01,8.686244487762451172e-03,-8.386690169572830200e-02,-5.869671440450474620e-05,4.578919003138052224e-01,2.378586015742594761e-01,-1.431654482216662971e-01,1.949300000000000000e+04,2.069600000000000000e+04,2.046300000000000000e+04,1.904100000000000000e+04
2.311273999999975626e+00,9.676193594932556152e-01,1.052646562457084656e-01,7.158464193344116211e-01,-2.468566596508026123e-01,8.770682811737060547e-01,-5.565426871180534363e-02,9.964658021926879883e-01,9.639914147555828094e-03,-8.343222737312316895e-02,-2.938410907518118620e-04,4.501861102786882118e-01,2.505529750290425017e-01,-1.427171050521514606e-01,1.950500000000000000e+04,2.070300000000000000e+04,2.044900000000000000e+04,1.904100000000000000e+04
2.313246999999973852e+00,9.676193594932556152e-01,1.052646562457084656e-01,7.158464193344116211e-01,-2.468566596508026123e-01,8.770682811737060547e-01,-5.565426871180534363e-02,9.964658021926879883e-01,9.639914147555828094e-03,-8.343222737312316895e-02,-2.938410907518118620e-04,4.316820009716269002e-01,2.539660157030608212e-01,-1.477151260489304174e-01,1.951200000000000000e+04,2.069600000000000000e+04,2.045600000000000000e+04,1.903500000000000000e+04
2.315266999999992414e+00,9.666183590888977051e-01,1.087713614106178284e-01,7.156258821487426758e-01,-2.536510229110717773e-01,8.762868642807006836e-01,-5.460529774427413940e-02,9.964976310729980469e-01,1.056326366961002350e-02,-8.293759822845458984e-02,-4.990618326701223850e-04,4.124827400410276401e-01,2.449255159086233258e-01,-1.558805111091678686e-01,1.951200000000000000e+04,2.068900000000000000e+04,2.044900000000000000e+04,1.904700000000000000e+04
2.317231000000028907e+00,9.673489332199096680e-01,1.078356653451919556e-01,7.158238887786865234e-01,-2.507828474044799805e-01,8.726998567581176758e-01,-5.380018055438995361e-02,9.965118169784545898e-01,1.078668981790542603e-02,-8.273988217115402222e-02,-6.463989120675250888e-05,4.034708359387949028e-01,2.252850191196683893e-01,-1.617295951665520815e-01,1.951200000000000000e+04,2.070300000000000000e+04,2.044200000000000000e+04,1.905900000000000000e+04
2.319167999999947050e+00,9.663324952125549316e-01,1.113247275352478027e-01,7.156099081039428711e-01,-2.574478387832641602e-01,8.718340992927551270e-01,-5.318404361605644226e-02,9.965429902076721191e-01,1.164552569389343262e-02,-8.224608004093170166e-02,-2.964344748761504889e-04,3.982257068823701895e-01,2.353554132419099498e-01,-1.608198759829378155e-01,1.956900000000000000e+04,2.070300000000000000e+04,2.043500000000000000e+04,1.912600000000000000e+04
2.321140000000013970e+00,9.663324952125549316e-01,1.113247275352478027e-01,7.156099081039428711e-01,-2.574478387832641602e-01,8.718340992927551270e-01,-5.318404361605644226e-02,9.965429902076721191e-01,1.164552569389343262e-02,-8.224608004093170166e-02,-2.964344748761504889e-04,3.964165882643657657e-01,2.639232421237308057e-01,-1.602714478907064366e-01,1.956900000000000000e+04,2.068200000000000000e+04,2.042200000000000000e+04,1.896900000000000000e+04
2.323114000000059409e+00,9.652892351150512695e-01,1.148101612925529480e-01,7.153998017311096191e-01,-2.641865611076354980e-01,8.708836436271667480e-01,-5.187902599573135376e-02,9.965716600418090820e-01,1.246937178075313568e-02,-8.177556842565536499e-02,-5.460941465571522713e-04,3.767634248154761445e-01,2.580243569539620863e-01,-1.694644802365782021e-01,1.955600000000000000e+04,2.071800000000000000e+04,2.044900000000000000e+04,1.903500000000000000e+04
2.325135000000009278e+00,9.652892351150512695e-01,1.148101612925529480e-01,7.153998017311096191e-01,-2.641865611076354980e-01,8.708836436271667480e-01,-5.187902599573135376e-02,9.965716600418090820e-01,1.246937178075313568e-02,-8.177556842565536499e-02,-5.460941465571522713e-04,3.455505110494749288e-01,2.327362442440874535e-01,-1.867423869539829862e-01,1.956900000000000000e+04,2.071100000000000000e+04,2.040800000000000000e+04,1.907700000000000000e+04
2.327116000000038376e+00,9.651390314102172852e-01,1.165926605463027954e-01,7.156114578247070312e-01,-2.676564157009124756e-01,8.642181158065795898e-01,-4.943615570664405823e-02,9.966176152229309082e-01,1.361567713320255280e-02,-8.103041350841522217e-02,-2.278131869388744235e-04,3.168667347916947485e-01,2.221800229599881771e-01,-1.994836986229786280e-01,1.955000000000000000e+04,2.070300000000000000e+04,2.039400000000000000e+04,1.910800000000000000e+04
2.329038999999989645e+00,9.651390314102172852e-01,1.165926605463027954e-01,7.156114578247070312e-01,-2.676564157009124756e-01,8.642181158065795898e-01,-4.943615570664405823e-02,9.966176152229309082e-01,1.361567713320255280e-02,-8.103041350841522217e-02,-2.278131869388744235e-04,3.124053407545667738e-01,2.263676440370560317e-01,-1.876685012230580318e-01,1.956900000000000000e+04,2.071800000000000000e+04,2.040800000000000000e+04,1.906500000000000000e+04
2.331008000000030833e+00,9.640554785728454590e-01,1.200473606586456299e-01,7.154142260551452637e-01,-2.741261422634124756e-01,8.631368875503540039e-01,-4.916360229253768921e-02,9.966448545455932617e-01,1.429670676589012146e-02,-8.057543635368347168e-02,-5.569499917328357697e-04,2.987286436869511785e-01,2.446318857536852742e-01,-1.518892981624933580e-01,1.955000000000000000e+04,2.073200000000000000e+04,2.038000000000000000e+04,1.904100000000000000e+04
2.332981999999959921e+00,9.640554785728454590e-01,1.200473606586456299e-01,7.154142260551452637e-01,-2.741261422634124756e-01,8.631368875503540039e-01,-4.916360229253768921e-02,9.966448545455932617e-01,1.429670676589012146e-02,-8.057543635368347168e-02,-5.569499917328357697e-04,2.801343530874770837e-01,2.616470716295536958e-01,-1.221337576911459971e-01,1.955000000000000000e+04,2.072500000000000000e+04,2.035900000000000000e+04,1.909600000000000000e+04
2.335005000000004660e+00,9.629461765289306641e-01,1.234976425766944885e-01,7.152177095413208008e-01,-2.805283963680267334e-01,8.620083332061767578e-01,-4.908142611384391785e-02,9.966743588447570801e-01,1.492460817098617554e-02,-8.009293675422668457e-02,-8.229920640587806702e-04,2.712034090823827182e-01,2.493433672619285169e-01,-1.088890419970981044e-01,1.955600000000000000e+04,2.073200000000000000e+04,2.038700000000000000e+04,1.909600000000000000e+04
2.336979000000050100e+00,9.629738330841064453e-01,1.232445240020751953e-01,7.151063680648803711e-01,-2.803730964660644531e-01,8.613596558570861816e-01,-4.953769966959953308e-02,9.966743588447570801e-01,1.492460817098617554e-02,-8.009293675422668457e-02,-8.229920640587806702e-04,2.477190720235755705e-01,2.139209778531639961e-01,-1.190285035377351974e-01,1.955600000000000000e+04,2.073200000000000000e+04,2.038000000000000000e+04,1.909000000000000000e+04
2.338905000000027989e+00,9.618395566940307617e-01,1.266875863075256348e-01,7.149086594581604004e-01,-2.867590487003326416e-01,8.601771593093872070e-01,-4.931500926613807678e-02,9.967058897018432617e-01,1.548581477254629135e-02,-7.958986610174179077e-02,-9.985974757000803947e-04,2.290309382851897779e-01,1.913441129358013360e-01,-1.483591949138092503e-01,1.958800000000000000e+04,2.070300000000000000e+04,2.037300000000000000e+04,1.907700000000000000e+04
2.340876999999978558e+00,9.618395566940307617e-01,1.266875863075256348e-01,7.149086594581604004e-01,-2.867590487003326416e-01,8.601771593093872070e-01,-4.931500926613807678e-02,9.967058897018432617e-01,1.548581477254629135e-02,-7.958986610174179077e-02,-9.985974757000803947e-04,2.133987818976699202e-01,1.944331634184546798e-01,-1.630493745790112803e-01,1.958800000000000000e+04,2.069600000000000000e+04,2.038000000000000000e+04,1.907700000000000000e+04
2.342854999999981480e+00,9.606797695159912109e-01,1.301258355379104614e-01,7.147122025489807129e-01,-2.931321859359741211e-01,8.589465022087097168e-01,-4.892104491591453552e-02,9.967297911643981934e-01,1.597470603883266449e-02,-7.918969541788101196e-02,-1.234223018400371075e-03,1.979875513673289289e-01,2.050385366694227329e-01,-1.552030362173653366e-01,1.958800000000000000e+04,2.068900000000000000e+04,2.038000000000000000e+04,1.909000000000000000e+04
