t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.17,0.0,0.0008833450730767035,0.0,0.0,0.01945420095287663,0.0,0.0,0.30566527570051144,0.0,0.0,2.7618421959020996,0.0,0.0,3.003617744519996,0.0
0.18,0.0,0.00109363180379813,0.0,0.0,0.022649395932969406,0.0,0.0,0.33341372856927354,0.0,0.0,2.7858562996175995,0.0,0.0,1.8083559772799944,0.0
0.19,0.0,0.001337261415852939,0.0,0.0,0.026123079217471926,0.0,0.0,0.3613434709777998,0.0,0.0,2.7981908922620993,0.0,0.0,0.6675672543599944,0.0
0.2,0.0,0.0016170259328000007,0.0,0.0,0.029876488768000004,0.0,0.0,0.38934041663999996,0.0,0.0,2.799386256,0.0,0.0,-0.4196380800000057,0.0
0.21,0.0,0.0019357241431763757,0.0,0.0,0.033909748549140806,0.0,0.0,0.41729583760864014,0.0,0.0,2.7899737764380994,0.0,0.0,-1.4541496815600041,0.0
0.22,0.0,0.0022961507269612176,0.0,0.0,0.03822192166701357,0.0,0.0,0.4451062753097663,0.0,0.0,2.770475942625599,0.0,0.0,-2.436857206080006,0.0
0.23,0.0,0.0027010859089769868,0.0,0.0,0.042811062618174474,0.0,0.0,0.4726734515771286,0.0,0.0,2.741406347054099,0.0,0.0,-3.36865030932001,0.0
0.24,0.0,0.003153285630331453,0.0,0.0,0.04767426864886579,0.0,0.0,0.4999041796866047,0.0,0.0,2.703269685657599,0.0,0.0,-4.250418647040007,0.0
0.25,0.0,0.0036554722290039064,0.0,0.0,0.05280773022460938,0.0,0.0,0.526710275390625,0.0,0.0,2.656561757812499,0.0,0.0,-5.0830518750000095,0.0
0.26,0.0,0.004210325620679012,0.0,0.0,0.0582067806101442,0.0,0.0,0.5530084679525951,0.0,0.0,2.601769466337599,0.0,0.0,-5.8674396489600085,0.0
0.27,0.0,0.004820474970931773,0.0,0.0,0.06386594455970827,0.0,0.0,0.5787203111813214,0.0,0.0,2.539370817494099,0.0,0.0,-6.604471624680009,0.0
0.28,0.0,0.005488490849867042,0.0,0.0,0.06977898611766478,0.0,0.0,0.6037720944654335,0.0,0.0,2.469834920985598,0.0,0.0,-7.295037457920017,0.0
0.29,0.0,0.006216877860316979,0.0,0.0,0.0759389555294724,0.0,0.0,0.6280947538078095,0.0,0.0,2.393621989958099,0.0,0.0,-7.940026804440009,0.0
0.3,0.0,0.007008067730699999,0.0,0.0,0.08233823526299998,0.0,0.0,0.6516237828599999,0.0,0.0,2.3111833409999987,0.0,0.0,-8.540329319999998,0.0
0.31,0.0,0.007864412863644508,0.0,0.0,0.08896858514018532,0.0,0.0,0.6742991439566501,0.0,0.0,2.2229613941420987,0.0,0.0,-9.09683466036001,0.0
0.32,0.0,0.008788180331481009,0.0,0.0,0.0958211865790382,0.0,0.0,0.6960651791499263,0.0,0.0,2.129389672857598,0.0,0.0,-9.610432481280007,0.0
0.33,0.0,0.009781546309705928,0.0,0.0,0.10288668594598782,0.0,0.0,0.7168705212439384,0.0,0.0,2.030892804062098,0.0,0.0,-10.08201243852001,0.0
0.34,0.0,0.010846590939520662,0.0,0.0,0.1101552370185743,0.0,0.0,0.7366680048291647,0.0,0.0,1.9278865181135987,0.0,0.0,-10.51246418784001,0.0
0.35000000000000003,0.0,0.011985293610549222,0.0,0.0,0.11761654255848439,0.0,0.0,0.7554145773168749,0.0,0.0,1.8207776488124978,0.0,0.0,-10.902677385000011,0.0
0.36,0.0,0.013199528654838007,0.0,0.0,0.1252598949949317,0.0,0.0,0.7730712099735548,0.0,0.0,1.709964133401597,0.0,0.0,-11.253541685760013,0.0
0.37,0.0,0.014491061443241058,0.0,0.0,0.1330742162183809,0.0,0.0,0.7896028089553312,0.0,0.0,1.5958350125660978,0.0,0.0,-11.56594674588002,0.0
0.38,0.0,0.015861544875294287,0.0,0.0,0.14104809648461614,0.0,0.0,0.8049781263423934,0.0,0.0,1.478770430433598,0.0,0.0,-11.840782221120008,0.0
0.39,0.0,0.017312516253682124,0.0,0.0,0.14916983242915388,0.0,0.0,0.8191696711734194,0.0,0.0,1.3591416345740988,0.0,0.0,-12.078937767240006,0.0
0.4,0.0,0.018845394534400005,0.0,0.0,0.157427464192,0.0,0.0,0.8321536204799997,0.0,0.0,1.2373109759999978,0.0,0.0,-12.281303040000012,0.0
0.41000000000000003,0.0,0.020461477943716146,0.0,0.0,0.16580881165275085,0.0,0.0,0.8439097303210598,0.0,0.0,1.113631909166096,0.0,0.0,-12.448767695160008,0.0
0.42,0.0,0.02216194195303606,0.0,0.0,0.17430150977603884,0.0,0.0,0.8544212468172859,0.0,0.0,0.9884489919695972,0.0,0.0,-12.582221388480015,0.0
0.43,0.0,0.02394783760277325,0.0,0.0,0.18289304306732218,0.0,0.0,0.8636748171855482,0.0,0.0,0.8620978857500983,0.0,0.0,-12.68255377572001,0.0
0.44,0.0,0.02582009016632951,0.0,0.0,0.19157077913901874,0.0,0.0,0.8716604007733243,0.0,0.0,0.7349053552895969,0.0,0.0,-12.750654512640004,0.0
0.45,0.0,0.02777949814528828,0.0,0.0,0.2003220013869844,0.0,0.0,0.8783711800931248,0.0,0.0,0.6071892688124985,0.0,0.0,-12.787413255000004,0.0
0.46,0.0,0.029826732586924556,0.0,0.0,0.20913394077733524,0.0,0.0,0.8838034718569144,0.0,0.0,0.4792585979855963,0.0,0.0,-12.793719658560008,0.0
