t,posx,posy,posz,velx,vely,velz,accx,accy,accz,jerkx,jerky,jerkz,snapx,snapy,snapz
0.0,3.700180884893522e-14,2.607893254055626e-14,-2.055133521994158e-14,1.901252822755715e-14,1.345319036183563e-14,-1.0559825310475667e-14,8.108512816986202e-15,5.7910215132672754e-15,-4.5035752460660065e-15,2.631087104547956e-15,1.9169440039605164e-15,-1.4613362868810547e-15,4.511792494337615e-16,3.511926326248158e-16,-2.505879192307126e-16
0.010101010101010102,-5.743187814095694e-10,1.919760771916175e-10,3.189829446807104e-10,-2.8329135531919053e-07,9.486899030774465e-08,1.573431231625582e-07,-0.00011158149911880202,3.748123808869291e-05,6.197358736464913e-05,-0.03284241365913002,0.011088902374214558,0.018241036446408242,-6.385451411808106,2.1785520521236084,3.5465496884174734
0.020202020202020204,-1.8052837691053154e-08,6.095113870532254e-09,1.0026743883603067e-08,-4.435910960985222e-06,1.5038458039363675e-06,2.463753558194573e-06,-0.0008687838049774978,0.00029636806953683135,0.0004825320457606596,-0.12666681562783572,0.04366546714852801,0.07035213746477113,-12.07823537619141,4.254438352581206,6.708384286030575
0.030303030303030304,-1.346324225734021e-07,4.592461492519961e-08,7.477632285241485e-08,-2.197228990813227e-05,7.541883427183337e-06,1.2203650596016383e-05,-0.0028526375049851885,0.0009884583131026248,0.001584386130599688,-0.27459160524997556,0.09668920876975702,0.15251118663955401,-17.101113767863232,6.226988354991071,9.498145987487522
0.04040404040404041,-5.570845576483503e-07,1.920059307726578e-07,3.0941086807070956e-07,-6.792869451237212e-05,2.3610114609883052e-05,3.7728341321703745e-05,-0.006575821628777037,0.002315007061986073,0.0036522833930841786,-0.46996461221335994,0.16911329545309098,0.2610234956824293,-21.4767519202122,8.095616051873096,11.928423367326824
0.05050505050505051,-1.6690838201303995e-06,5.813084193178869e-07,9.270274441818742e-07,-0.00016218449437192375,5.708905046837955e-05,9.00790454561778e-05,-0.012484976201352633,0.0044666668932541904,0.006934292597562164,-0.7063621213848524,0.2598854031103929,0.39232126281500557,-25.227718625302188,9.859819974648786,14.011751379977293
0.060606060606060615,-4.07679832170564e-06,1.4348972694708988e-06,2.2642984630480256e-06,-0.000328806739819212,0.00011723121869311292,0.00018262286649046032,-0.020963004946071985,0.007623436702798817,0.011643082668005041,-0.9775878976454728,0.3679485692784987,0.5429630311515574,-28.37648613387238,11.519183193641263,15.760611359758032
0.07070707070707072,-8.64797702558416e-06,3.0762984997115007e-06,4.803181207975887e-06,-0.000595417949250455,0.00021505332850092312,0.00033070165384050515,-0.03233136813750112,0.011954619165832818,0.017957196163603875,-1.2776722107255027,0.49224204704751673,0.7096331470817562,-30.94543015533723,13.073373318075271,17.187431020878442
0.08080808080808081,-1.6544767879832378e-05,5.948772690264475e-06,9.1891453846045e-06,-0.000992587006836768,0.00036322804945872043,0.000551293700761176,-0.046852365604107084,0.017618786822924615,0.026022317283484114,-1.600870860039587,0.6317021589891255,0.8891412186533988,-32.956829857786474,14.522142496077155,18.304584457438203
0.09090909090909091,-2.9250499702675173e-05,1.0631493988629594e-05,1.6246048073489488e-05,-0.0015532430711203183,0.0005759754913051748,0.0008626882227579418,-0.06473140988080259,0.024763756791571154,0.03595253440053891,-1.9416641995218407,0.7852631510848749,1.0784215739551417,-34.43286786798511,15.865327414674885,19.124392143427315
0.10101010101010101,-4.85906597504426e-05,1.7854631808277966e-05,2.698778490122227e-05,-0.0023121123949990594,0.0008689544718970724,0.001284172561234861,-0.08611928951134024,0.033526574103309226,0.047831597124380815,-2.2947561624609496,0.9518580466544837,1.274532719499226,-35.39563027137345,17.102849299798045,19.659120932726058
0.1111111111111111,-7.674829789382112e-05,2.8513333520393408e-05,4.2626845688726236e-05,-0.003305177957603569,0.001259153660406989,0.0018357320571174196,-0.11111442250055598,0.04403350366636507,0.06171416789341195,-2.6550732863352753,1.130419500284139,1.4746567986042112,-35.867106612067076,18.234713916277844,19.920984059105027
0.1212121212121212,-0.00011627408732305499,4.368060731860487e-05,6.457990227717608e-05,-0.004569161808569546,0.0017647826828989359,0.0025377625391888067,-0.13976509991646258,0.05640003085384253,0.07762706809601284,-3.017763737647962,1.3198806517547972,1.676099049777705,-35.86918989285683,19.26101156784708,19.92214113622506
0.1313131313131313,-0.00017009127069772767,6.461910531672284e-05,9.44705556737897e-05,-0.006141030025209453,0.0024051632774086196,0.003410795371878181,-0.17207171964219234,0.07073087071744956,0.09557051872084957,-3.378196336762035,1.5191759799704796,1.8762872650990927,-35.423676575208866,20.181917097140193,19.67469815763735
0.1414141414141414,-0.00024149571965173896,9.279180781955994e-05,0.00013412936910154593,-0.008057520183086881,0.0032006205856549737,0.00447523500723951,-0.20798901027778904,0.08711998582676277,0.11551937553629939,-3.731959582735508,1.7272421568865743,2.0727712486022676,-34.552266579264604,20.997689885693223,19.19070749678336
0.15151515151515152,-0.00033415133455907823,0.00012987161058698306,0.00018559131297868556,-0.010354691240497135,0.004172374668509605,0.005751108985859555,-0.24742824519185014,0.1056506127340308,0.13742435879899498,-4.074860678156487,1.9430189014381343,2.2632222746583603,-33.27656328384073,21.708673853943832,18.48216790699484
0.16161616161616163,-0.00045208101046098176,0.00017774981779141276,0.00025109074729565676,-0.013067495737357611,0.005342432332350823,0.007257830331433562,-0.2902594467230181,0.12639529706451613,0.16121327749148714,-4.402924553978271,2.1654498334681778,2.445432546358473,-31.618073526429257,22.3152974612313,17.561024521493845
