0.004634757, -0.03625143, 1.0748188, -0.030215943, 0.009587424, 0.054498024, 0.9996617, -0.02263828, 0.00040753378, -0.012722435
0.0062699234, -0.032427534, 1.075348, -0.027465306, 0.021541012, 0.052018188, 0.99966854, -0.022296589, 0.0010277081, -0.0127534345
0.005996554, -0.03219032, 1.0758666, -0.027208649, 0.025902295, 0.05170918, 0.9996788, -0.021785097, 0.0016237706, -0.012769696
0.005726308, -0.031910237, 1.0763767, -0.026842369, 0.030115299, 0.050305713, 0.9996888, -0.021300096, 0.0021572877, -0.012726235
0.005580311, -0.031811845, 1.0788395, -0.026246686, 0.03411695, 0.059835166, 0.99969953, -0.020756206, 0.0025603739, -0.01270624
0.0064317887, -0.031000327, 1.0794309, -0.024402343, 0.038660087, 0.058470506, 0.9997111, -0.020141149, 0.0029358654, -0.012704017
0.006190869, -0.030594176, 1.0800111, -0.02378223, 0.042571325, 0.05756861, 0.99972296, -0.019504784, 0.0032604015, -0.012686818
-0.001494907, -0.024775397, 1.0805792, -0.03180348, 0.052606516, 0.056626383, 0.99973357, -0.018960565, 0.0031623812, -0.012696559
-0.0020245481, -0.024062619, 1.0804518, -0.030360682, 0.05921793, 0.04737613, 0.9997682, -0.017119512, 0.0031654544, -0.012588737
0.0007566458, -0.02748931, 1.0804534, -0.027130304, 0.055255372, 0.047400862, 0.99977, -0.016997235, 0.0032685467, -0.01258418
-0.0019146177, -0.025017163, 1.0809213, -0.029233769, 0.06074311, 0.046384424, 0.9997864, -0.016042512, 0.0031215446, -0.012575388
-0.0016826442, -0.022855226, 1.081375, -0.027997892, 0.065601416, 0.04451669, 0.9998025, -0.01498953, 0.003092301, -0.012604463
-0.0038169539, -0.018190134, 1.0818517, -0.029411428, 0.07327759, 0.042591885, 0.99981874, -0.013824133, 0.0029955988, -0.012662897
-0.002897935, -0.013836656, 1.0821596, -0.027428994, 0.08005137, 0.039738264, 0.9998329, -0.012670448, 0.0031624723, -0.012710727
-0.0045032683, -0.009152186, 1.0825425, -0.028326694, 0.08688881, 0.037205316, 0.999846, -0.011461165, 0.003348468, -0.012784457
-0.0030528489, -0.010318406, 1.0829023, -0.025687113, 0.086750716, 0.034522668, 0.99985975, -0.010025256, 0.003745189, -0.01280613
-0.0042379946, -0.008524407, 1.0832388, -0.02599899, 0.08971679, 0.03290575, 0.9998701, -0.008693041, 0.004217836, -0.012824151
-0.0045270943, -0.007352826, 1.0825825, -0.025212567, 0.09163252, 0.025483303, 0.99987847, -0.007334833, 0.0047587925, -0.012831831
-0.00555011, -0.0063100196, 1.0828273, -0.025155406, 0.093169555, 0.023497134, 0.99988455, -0.0058489228, 0.005353714, -0.01288557
-0.0044442867, -0.0026638287, 1.0830568, -0.022587823, 0.097345345, 0.022676382, 0.99988806, -0.0043963376, 0.0059714224, -0.012920029
-0.0057190293, 0.0011427037, 1.0832736, -0.022615908, 0.10135212, 0.020985855, 0.9998903, -0.0028354123, 0.0064571183, -0.012946677
-0.005938935, 0.0021588746, 1.0834745, -0.02136685, 0.101888455, 0.019187914, 0.99988985, -0.0011908822, 0.006916462, -0.013000989
-0.0046976213, 0.0059664855, 1.0830749, -0.018422322, 0.10519972, 0.01510443, 0.999888, 0.0003554352, 0.007186723, -0.013046831
-0.00452763, 0.004363575, 1.0832165, -0.016651955, 0.10217325, 0.012989873, 0.9998837, 0.0020192561, 0.0073470655, -0.013132203
-0.004687087, 0.005383266, 1.0833383, -0.01523964, 0.10177029, 0.011361124, 0.9998774, 0.0036000083, 0.0073786858, -0.013257385
-0.005029405, 0.0035858436, 1.08345, -0.01402133, 0.09794686, 0.010714168, 0.999869, 0.0052455105, 0.0073082284, -0.013381914
-0.005164356, 0.0049709105, 1.0821315, -0.0126344655, 0.0973263, 0.0020276492, 0.99985814, 0.0068924227, 0.007197877, -0.013507153
-0.004864835, 0.029365383, 1.0821395, -0.0108534815, 0.12168598, 0.00093845313, 0.99985135, 0.007773694, 0.007010439, -0.013627908
-0.005027426, 0.033805937, 1.0821418, -0.009589654, 0.1237015, -0.0002801365, 0.99983776, 0.009311916, 0.0068616727, -0.013734377
-0.005116757, 0.03503378, 1.0821359, -0.008276663, 0.12186925, -0.0008939259, 0.9998229, 0.0107729575, 0.006657086, -0.0138469
-0.0050534857, 0.033069413, 1.0832324, -0.0068340143, 0.11631707, 0.00439717, 0.99980503, 0.012304892, 0.006457582, -0.01395494
-0.0047319494, 0.03372449, 1.0832765, -0.005183209, 0.11334746, 0.0043843123, 0.99978554, 0.013753643, 0.0063763834, -0.014040302
-0.004167064, 0.03681847, 1.0833164, -0.0033221517, 0.112791084, 0.003712001, 0.99976116, 0.015291136, 0.0064907945, -0.014129904
-0.0034776437, 0.036299605, 1.0833523, -0.0013176263, 0.10802254, 0.0033797931, 0.9997287, 0.017192388, 0.0066498294, -0.014171377
-0.002593699, 0.038403783, 1.0833888, 0.000905173, 0.10572936, 0.004007128, 0.99968904, 0.019283108, 0.006846534, -0.014183143
-0.0018018781, 0.04596036, 1.0840572, 0.003017313, 0.108948104, 0.0069436026, 0.999646, 0.021299219, 0.007105009, -0.014203035
-0.0016431402, 0.04202299, 1.0841299, 0.004501455, 0.09935638, 0.007403162, 0.99958867, 0.02377327, 0.007311291, -0.01420695
-0.0010792707, 0.038606137, 1.0842069, 0.0064351107, 0.089951344, 0.007850971, 0.9995269, 0.0262097, 0.007475506, -0.014181026
-0.0009173413, 0.04475967, 1.0842793, 0.007898702, 0.09048263, 0.0067216763, 0.99947155, 0.028193647, 0.0076781376, -0.014167815
-0.0011789607, 0.05131398, 1.086893, 0.008972657, 0.09093127, 0.019961787, 0.99942034, 0.029973445, 0.0077142296, -0.014111303
-0.0017251967, 0.050098877, 1.0870857, 0.009707415, 0.082882725, 0.01853265, 0.99936944, 0.031699993, 0.007587903, -0.014009427
-0.001994269, 0.055637166, 1.087272, 0.01070736, 0.081649415, 0.01869172, 0.999331, 0.03294398, 0.0073751407, -0.013993185
-0.0018804402, 0.05642137, 1.0874562, 0.012058219, 0.07519298, 0.018126449, 0.9992929, 0.034098316, 0.007262043, -0.014008598
-0.0020214382, 0.05706801, 1.0866557, 0.013196954, 0.067799814, 0.011231558, 0.999259, 0.03510753, 0.007163062, -0.01398638
-0.0018829538, 0.057711627, 1.0867649, 0.014500338, 0.060924973, 0.010591762, 0.9992291, 0.035974402, 0.0071021244, -0.013955623
-0.0018085185, 0.057696294, 1.0868633, 0.015699584, 0.053324353, 0.009094092, 0.9991971, 0.03689465, 0.0069646146, -0.013904422
-0.001645203, 0.0581933, 1.0869526, 0.016964095, 0.046077784, 0.008743328, 0.99916154, 0.037865993, 0.0069522597, -0.013858173
-0.001469305, 0.05861712, 1.0870352, 0.018215615, 0.03868837, 0.0077750767, 0.9991193, 0.038962126, 0.0070029222, -0.013839928
0.002688172, 0.06682187, 1.0862794, 0.023593256, 0.039349176, 0.0022896263, 0.99907833, 0.03997145, 0.007314426, -0.013757943
0.0043441667, 0.06882749, 1.086298, 0.026382657, 0.033266284, 0.0013915821, 0.99902374, 0.04130528, 0.007568961, -0.013645204
0.005903772, 0.070747815, 1.0863104, 0.029094627, 0.026848994, 0.0010155881, 0.99896634, 0.04262244, 0.008065237, -0.013511094
0.007614169, 0.06977504, 1.0863191, 0.032035638, 0.017211733, 0.00085509085, 0.9989043, 0.04398613, 0.0085923355, -0.013404051
0.0090417275, 0.068787836, 1.0861977, 0.034727447, 0.007521355, -0.0013067173, 0.9988395, 0.045369, 0.009110647, -0.0132779945
0.006979102, 0.07448116, 1.0861816, 0.033873018, 0.004524489, -0.0024518583, 0.99878275, 0.046545777, 0.009531805, -0.013175721
0.007326584, 0.0744806, 1.0861557, 0.03562487, -0.0046350653, -0.0027610133, 0.9987202, 0.047823306, 0.009877732, -0.013087356
0.007691889, 0.074387304, 1.0861254, 0.037437413, -0.014022531, -0.0033274454, 0.9986603, 0.049027923, 0.010130064, -0.013009274
0.0075561693, 0.07482123, 1.0868057, 0.03876039, -0.023037398, -0.00020352461, 0.9986051, 0.05013465, 0.010250816, -0.012936084
0.010496985, 0.071994334, 1.0867969, 0.043244883, -0.035440803, -0.0012481913, 0.9985517, 0.05118132, 0.010351913, -0.012874569
0.010938931, 0.07158964, 1.0867819, 0.045144513, -0.04549684, -0.0017670153, 0.9985039, 0.052109677, 0.010355519, -0.012858546
0.011399817, 0.07108375, 1.0867591, 0.04703254, -0.05568053, -0.0028087469, 0.9984573, 0.052999847, 0.010335789, -0.012854528
0.0118795475, 0.070475176, 1.0867256, 0.048912685, -0.06603198, -0.0039185276, 0.99840945, 0.05387496, 0.010399075, -0.012884628
0.012268821, 0.06985689, 1.0876123, 0.05073541, -0.07676742, 0.0021294928, 0.99836123, 0.054729562, 0.010522358, -0.0129142925
0.012785697, 0.069035985, 1.087626, 0.052639384, -0.08741199, 0.0005942182, 0.9983164, 0.05549352, 0.010779511, -0.012911805
0.013321872, 0.068107784, 1.0876251, 0.05459589, -0.09822627, -0.00076928944, 0.9982767, 0.05612181, 0.011248856, -0.012862657
0.0113544, 0.06737355, 1.0876114, 0.05409117, -0.10885524, -0.0022016338, 0.99824077, 0.056680426, 0.011650807, -0.012845334
0.011788545, 0.06642381, 1.0885091, 0.056081764, -0.11970904, 0.0008385771, 0.9982104, 0.057102155, 0.012222545, -0.0128078405
0.01236058, 0.06517082, 1.0885127, 0.058326274, -0.13088796, -0.00013775482, 0.99818116, 0.057479165, 0.012890825, -0.012740907
0.012955558, 0.06380639, 1.0885001, 0.060669195, -0.14199527, -0.0023800756, 0.99815345, 0.057799865, 0.013683321, -0.012634404
0.013574977, 0.062329467, 1.0884746, 0.063218236, -0.15338878, -0.0027295337, 0.9981267, 0.05806463, 0.0145971775, -0.012513677
0.009530522, 0.06280903, 1.0884463, 0.061235115, -0.16268969, -0.0037750814, 0.99810433, 0.05825344, 0.0154698575, -0.01236686
0.009065147, 0.055444203, 1.0878371, 0.063034005, -0.17971173, -0.0080004195, 0.9980666, 0.058644224, 0.016488876, -0.012247642
0.008940244, 0.055733513, 1.0877534, 0.06533883, -0.18904778, -0.0091651, 0.9980371, 0.05887382, 0.017518936, -0.012119207
0.012596165, 0.052397255, 1.0876507, 0.07156419, -0.2018723, -0.010930046, 0.9979982, 0.059185766, 0.018718619, -0.012012386
0.013329359, 0.05032062, 1.0875355, 0.07507608, -0.21345279, -0.012126074, 0.99796116, 0.05945503, 0.019873092, -0.01190511
0.017527608, 0.04662374, 1.0857242, 0.082229465, -0.22655994, -0.021648072, 0.9979133, 0.05979828, 0.021257825, -0.011802224
0.018194497, 0.047688648, 1.0855023, 0.08603211, -0.23484878, -0.023424493, 0.997879, 0.05992435, 0.022536458, -0.011689964
0.022602428, 0.045441005, 1.085261, 0.09376499, -0.24642286, -0.024623105, 0.99783725, 0.06008276, 0.02398202, -0.011565105
0.027061002, 0.043837376, 1.0850123, 0.101785265, -0.25738052, -0.025026452, 0.99780005, 0.06010822, 0.025485033, -0.011424828
0.030859292, 0.034533307, 1.0837307, 0.1094188, -0.2758506, -0.030236965, 0.9977566, 0.06020314, 0.026979392, -0.011291682
0.02374399, 0.036777377, 1.0834073, 0.10695195, -0.2837604, -0.030179836, 0.9977398, 0.059940554, 0.028228832, -0.011116067
0.026945239, 0.031722736, 1.0830971, 0.11440569, -0.2976514, -0.031171681, 0.9977064, 0.05988984, 0.029516347, -0.0110372845
0.02811798, 0.02868636, 1.0827886, 0.12014663, -0.3096227, -0.030530026, 0.99767834, 0.0597752, 0.030685388, -0.011014032
0.026370361, 0.03090902, 1.0825013, 0.12325647, -0.316434, -0.028954817, 0.99766284, 0.059562664, 0.03157446, -0.011055382
0.008821927, 0.018806495, 1.081728, 0.11105727, -0.3369206, -0.03175046, 0.99764544, 0.059697527, 0.03188581, -0.011007536
0.0063866284, 0.007182135, 1.0813986, 0.11372297, -0.35668167, -0.032534335, 0.9976177, 0.059787985, 0.032566883, -0.011030629
0.0075557493, 0.0035551977, 1.0810791, 0.12010199, -0.3687056, -0.031374674, 0.99760693, 0.059577703, 0.033247754, -0.011110261
0.0072078216, 0.003928459, 1.0807831, 0.12513451, -0.37680107, -0.02928049, 0.9976028, 0.059151758, 0.034087297, -0.011214274
0.0039759567, -0.0015327372, 1.0822008, 0.12734535, -0.3901216, -0.020456864, 0.997591, 0.058734912, 0.03509187, -0.01135344
0.0063341786, -0.0037221597, 1.0819968, 0.13514538, -0.40006068, -0.020712683, 0.9975683, 0.05819393, 0.0365638, -0.011493999
0.010327847, -0.016374888, 1.0817759, 0.14477159, -0.41993606, -0.020837817, 0.9975196, 0.057727233, 0.038550135, -0.011581071
0.016337143, -0.017478542, 1.0815629, 0.156498, -0.42822304, -0.022214262, 0.9974691, 0.05679618, 0.041137375, -0.011628596
0.022852175, -0.018531023, 1.0815651, 0.16928425, -0.43644765, -0.020319367, 0.997397, 0.055759754, 0.044189, -0.011633879
0.025660554, -0.02680704, 1.0813574, 0.17895305, -0.45129398, -0.02021491, 0.9972975, 0.054879833, 0.047427285, -0.011596093
0.027898733, -0.038497552, 1.0811436, 0.1885931, -0.46906382, -0.02054932, 0.99717975, 0.054059874, 0.05074958, -0.011517365
0.032456104, -0.039477702, 1.0809436, 0.2010473, -0.4762854, -0.020279486, 0.9970696, 0.05294163, 0.05399813, -0.011468964
0.035042536, -0.044399936, 1.080743, 0.21218517, -0.48703927, -0.01974876, 0.9969675, 0.05196062, 0.056778196, -0.011406473
0.037012804, -0.047926396, 1.082984, 0.22323422, -0.49617693, -0.005582686, 0.9968897, 0.050929677, 0.059029683, -0.011428613
0.032080367, -0.056289528, 1.0829352, 0.22806802, -0.50972235, -0.0044284756, 0.9968322, 0.05014984, 0.060653664, -0.011389002
0.035957612, -0.07190681, 1.0828724, 0.24142814, -0.52975315, -0.0047928896, 0.99678254, 0.049536, 0.061964594, -0.011363779
0.035449617, -0.072752066, 1.0828367, 0.2507774, -0.5354458, -0.004430768, 0.9967927, 0.048505075, 0.062608324, -0.011392543
0.03830612, -0.07654692, 1.0834924, 0.26347256, -0.5437511, 0.00046786104, 0.99681884, 0.047498576, 0.06294162, -0.0115100695
0.048106115, -0.076930456, 1.0834965, 0.28252196, -0.54841846, 0.00020121799, 0.99684006, 0.04637229, 0.06341392, -0.011670491
0.047463197, -0.08366302, 1.0834986, 0.2915907, -0.55886734, -6.5398846e-5, 0.9968821, 0.045196835, 0.06358807, -0.011744118
0.047660194, -0.089863285, 1.0834994, 0.30142835, -0.5684944, -0.00015995835, 0.9969166, 0.043936465, 0.06391827, -0.011806176
0.04802447, -0.09943734, 1.0834906, 0.31133094, -0.58092314, -0.00090462883, 0.996939, 0.042657036, 0.064427525, -0.011836491
0.052773315, -0.0954215, 1.0823792, 0.32537827, -0.5801842, -0.00748021, 0.9969581, 0.04098711, 0.06520874, -0.011849373
0.057960264, -0.101637006, 1.0822986, 0.3398761, -0.588739, -0.008129534, 0.99695826, 0.039568145, 0.066072546, -0.011875523
0.05922238, -0.12994576, 1.0821888, 0.35089034, -0.617862, -0.008047715, 0.9969222, 0.03874996, 0.067117155, -0.011740728
0.06279715, -0.13616344, 1.0821075, 0.36406496, -0.6256733, -0.008236067, 0.99688864, 0.03754354, 0.068295546, -0.011718183
0.064379744, -0.13595457, 1.081879, 0.37527534, -0.62704533, -0.010470346, 0.9968589, 0.036260363, 0.06941441, -0.011710658
0.06591855, -0.134844, 1.0817839, 0.38671198, -0.62737936, -0.010849624, 0.996832, 0.034953713, 0.07046652, -0.011688032
0.07390177, -0.15109514, 1.0816511, 0.4042542, -0.6437167, -0.012077309, 0.99678344, 0.033864494, 0.07169499, -0.011567783
0.08105311, -0.16275829, 1.0815158, 0.421179, -0.65542376, -0.012587347, 0.99674964, 0.032432843, 0.07283591, -0.011455459
0.08470522, -0.16824827, 1.0836766, 0.43483287, -0.66080314, -8.2885825e-5, 0.99675596, 0.030529905, 0.073572166, -0.01142808
0.08912798, -0.194211, 1.0836493, 0.4503124, -0.6850738, -0.0009956649, 0.9967718, 0.028905308, 0.07404044, -0.011245275
0.09297266, -0.20086372, 1.0836322, 0.46397924, -0.69066226, -0.0026526928, 0.996824, 0.02688085, 0.07410577, -0.011202928
