0.004634757, -0.03625143, 1.0748188, -0.030215943, 0.009587424, 0.054498024, 0.9996617, -0.02263828, 0.00040753378, -0.012722435
0.004393295, -0.035810795, 1.0448872, -0.023407146, 0.04863078, 0.052342746, 0.99967223, -0.02218838, 0.0009265646, -0.012737102
0.0041711265, -0.035307042, 1.0454005, -0.021358838, 0.053150315, 0.050998673, 0.99968225, -0.021721894, 0.0014661612, -0.012703329
0.0039634504, -0.03474871, 1.0459005, -0.020546468, 0.060058646, 0.04985863, 0.9996936, -0.021187048, 0.0018617123, -0.0126707265
0.0037647756, -0.03413371, 1.082317, -0.018758813, 0.06440717, 0.048583798, 0.9997054, -0.020586165, 0.0022417337, -0.012672626
0.0039760675, -0.03369207, 1.0828245, -0.008795453, 0.065320976, 0.04784972, 0.9997172, -0.019967064, 0.002566718, -0.012657863
0.0038993766, -0.033029463, 1.0832956, -0.0068931645, 0.06884671, 0.047051903, 0.9997309, -0.019248025, 0.002761359, -0.012654477
0.0017380399, -0.03054062, 1.0836147, -0.03561617, 0.10008262, 0.04495768, 0.9997468, -0.018431984, 0.0028365466, -0.012596177
0.0014670896, -0.029318383, 1.0810219, -0.0332447, 0.1074531, 0.04110373, 0.99976504, -0.017458463, 0.0027837034, -0.012549309
0.0016631378, -0.028461725, 1.0814509, -0.025328597, 0.10888035, 0.040367607, 0.99978244, -0.01645584, 0.0027246089, -0.01252996
0.0010013997, -0.026607363, 1.0817873, -0.028087715, 0.121723145, 0.038382784, 0.9997995, -0.015369545, 0.0026779163, -0.012554842
0.0008217272, -0.024611097, 1.0821036, -0.025386307, 0.1324534, 0.036614116, 0.9998162, -0.0142084425, 0.002640503, -0.01260529
0.00010907515, -0.021892356, 1.0823423, -0.02784296, 0.14831181, 0.03414069, 0.9998323, -0.012956057, 0.0027538878, -0.01265575
-3.899051e-5, -0.018987888, 1.0824491, -0.025216926, 0.1629671, 0.03128577, 0.99984694, -0.011637166, 0.0029743456, -0.012727789
-0.0008110332, -0.015879182, 1.0826535, -0.027753603, 0.17732699, 0.028571226, 0.99986047, -0.010272636, 0.0032978447, -0.012755352
-0.0009809993, -0.01397439, 1.0829222, -0.025987726, 0.17999195, 0.027405448, 0.9998712, -0.00897161, 0.0037480704, -0.01277063
-0.0018349085, -0.011308585, 1.0831237, -0.028978286, 0.188567, 0.025677852, 0.99988014, -0.0076232185, 0.0042802095, -0.012780834
-0.0021154655, -0.009443176, 1.0826409, -0.027042301, 0.1904109, 0.021773698, 0.9998868, -0.0061802748, 0.0048577567, -0.0128283985
-0.0034554484, -0.0071108383, 1.0828295, -0.03263883, 0.19408578, 0.021511594, 0.9998917, -0.0046519213, 0.005426565, -0.012865131
-0.0036118233, -0.003559383, 1.0829495, -0.029552279, 0.20449013, 0.020094698, 0.99989456, -0.0030260559, 0.005970803, -0.012893099
-0.004539523, 0.00017028289, 1.0830361, -0.030725496, 0.21501362, 0.018554758, 0.99989474, -0.0013962676, 0.0064136623, -0.012943073
-0.004704635, 0.0023287013, 1.0828427, -0.027772954, 0.21548387, 0.01671727, 0.9998934, 0.0002317866, 0.006666895, -0.012990949
-0.0047811377, 0.0070981784, 1.0828758, -0.02472525, 0.23133337, 0.014769892, 0.9998897, 0.0017930411, 0.0068180123, -0.013073318
-0.0048997947, 0.009366771, 1.0830195, -0.021362267, 0.23086911, 0.013866354, 0.9998839, 0.003362619, 0.0068543064, -0.0131891975
-0.005110641, 0.011661467, 1.083157, -0.020630041, 0.23198672, 0.01394003, 0.9998764, 0.004880775, 0.006800316, -0.013312051
-0.0049495935, 0.012038696, 1.0834098, -0.016284445, 0.22174719, 0.014387969, 0.99986607, 0.0065136333, 0.00669825, -0.013436935
-0.0051004696, 0.014200186, 1.0824218, -0.013116966, 0.22080408, 0.008978819, 0.9998538, 0.008140735, 0.006522296, -0.01355607
-0.004549736, 0.03120693, 1.0818855, -0.0082681235, 0.28666666, 0.006587147, 0.9998386, 0.0097749755, 0.006378065, -0.013665811
-0.0045213806, 0.035668623, 1.0818509, -0.0061213723, 0.29151952, 0.006437507, 0.99982303, 0.011236022, 0.0061670006, -0.013772928
-0.004570029, 0.03854069, 1.0819149, -0.0034856857, 0.2880339, 0.0063548377, 0.999806, 0.0126371505, 0.005970655, -0.013882106
