0.0, 0.0, 0.0, -3.9094104e-17, -4.180492e-19, 2.1713413e-17, 0.0, 0.0, 0.0, -2.2664635e-17, -2.4235691e-19, 1.2588254e-17, 1.0, 0.0, 0.0, 0.0, 1.4300056e-23, -1.337391e-21, 4.31e-41
0.0, 0.0, 0.0, 5.588334e-9, 2.7658165e-10, -3.1038216e-9, 0.0, 0.0, -5.9986114e-6, 2.7512335e-6, 1.3657831e-7, -1.5280652e-6, 1.0, 7.1500276e-26, -6.6869546e-24, 2.16e-43, -0.0031729238, 0.062157717, 8.634041e-7
0.0, 0.0, -5.9986114e-8, 1.740245e-7, 8.744419e-9, -9.665512e-8, -1.3113647e-24, -1.4021771e-26, -5.2042007e-5, 4.2599957e-5, 2.1537649e-6, -2.3660483e-5, 1.0, -1.5864618e-5, 0.00031078857, 4.3170205e-9, -0.009300116, 0.17650893, 1.3527505e-5
-1.3113646e-26, -1.4021771e-28, -5.804062e-7, 1.2856906e-6, 6.56018e-8, -7.1408664e-7, 6.0884253e-5, 3.1079182e-6, -0.00020081521, 0.00020862633, 1.0745247e-5, -0.00011587335, 0.99999934, -6.236516e-5, 0.0011933327, 7.240513e-8, -0.018194342, 0.3342085, 7.233376e-5
6.088425e-7, 3.1079182e-8, -2.5885583e-6, 5.2697433e-6, 2.7309176e-7, -2.926873e-6, 0.00029421202, 1.5301956e-5, -0.00053792953, 0.0006375995, 3.3464188e-5, -0.00035412973, 0.9999959, -0.00015333628, 0.00286437, 4.3841771e-7, -0.02970754, 0.52759326, 0.00024305731
3.5509627e-6, 1.8409874e-7, -7.967854e-6, 1.5638185e-5, 8.2324306e-7, -8.68562e-6, 0.0008526077, 4.5194396e-5, -0.0011664486, 0.0015046536, 8.04979e-5, -0.00083570107, 0.99998486, -0.00030187, 0.0055023064, 1.6746643e-6, -0.043731578, 0.7501061, 0.00062673737
1.207704e-5, 6.3604267e-7, -1.9632338e-5, 3.7829e-5, 2.0233624e-6, -2.101064e-5, 0.0019208165, 0.00010380074, -0.002201662, 0.0030146027, 0.0001644479, -0.0016743434, 0.999957, -0.0005205099, 0.009252714, 4.879219e-6, -0.060192987, 0.9961245, 0.0013608766
3.1285206e-5, 1.67405e-6, -4.1648957e-5, 7.946469e-5, 4.3193327e-6, -4.4135562e-5, 0.0037074706, 0.00020431742, -0.0037664985, 0.005393878, 0.0003001154, -0.002995819, 0.9998984, -0.00082141306, 0.014232948, 1.18754415e-5, -0.079042435, 1.2607279, 0.0026188293
6.835991e-5, 3.7172242e-6, -7.931394e-5, 0.00015053252, 8.316771e-6, -8.360741e-5, 0.006437594, 0.00036191102, -0.00598711, 0.008883072, 0.0005042922, -0.004933756, 0.9997884, -0.0012164493, 0.020535545, 2.5414894e-5, -0.10023961, 1.53943, 0.004607438
0.00013273585, 7.3363344e-6, -0.00013918504, 0.00026349234, 1.48001e-5, -0.00014634653, 0.010345848, 0.0005935211, -0.008989105, 0.013730071, 0.0007955567, -0.0076258318, 0.99960005, -0.0017172128, 0.028230244, 4.937493e-5, -0.12373416, 1.8278965, 0.007562291
0.00023619432, 1.3271545e-5, -0.00022907609, 0.00043331797, 2.4749594e-5, -0.00024066954, 0.015670514, 0.00091767835, -0.012894182, 0.020183759, 0.0011940758, -0.011210281, 0.999299, -0.0023349219, 0.03736454, 8.8938315e-5, -0.14944348, 2.121667, 0.011739409
0.00039289944, 2.2448328e-5, -0.00035801792, 0.0006774779, 3.9356433e-5, -0.00037627868, 0.022648178, 0.0013543383, -0.017817259, 0.028488286, 0.0017214116, -0.015822707, 0.99884444, -0.0030801916, 0.047962796, 0.0001507355, -0.17722872, 2.415902, 0.017401867
0.0006193812, 3.599171e-5, -0.0005361905, 0.0010158609, 6.003586e-5, -0.0005642203, 0.03150907, 0.0019247315, -0.023864144, 0.038877863, 0.0024003338, -0.021593193, 0.99818903, -0.0039626677, 0.060024075, 0.00024292117, -0.20687142, 2.705176, 0.024799835
0.0009344719, 5.5239027e-5, -0.000774832, 0.0014706512, 8.843844e-5, -0.0008168158, 0.042472992, 0.0026512272, -0.031129798, 0.0515721, 0.0032546374, -0.02864371, 0.99728125, -0.0049905353, 0.07351893, 0.00037514901, -0.23805398, 2.9833481, 0.03414312
0.0013592019, 8.17513e-5, -0.0010861299, 0.00206616, 0.00012645952, -0.001147568, 0.055745717, 0.0035572085, -0.039696977, 0.06677183, 0.0043089655, -0.037085805, 0.99606705, -0.006169924, 0.08838563, 0.0005584028, -0.2703486, 3.2435374, 0.045566473
0.0019166591, 0.00011732338, -0.0014830997, 0.0028286166, 0.00017624692, -0.0015710447, 0.0715158, 0.004666953, -0.049635634, 0.084655434, 0.005588637, -0.047018558, 0.99449354, -0.0075042765, 0.10452635, 0.0008046454, -0.30321997, 3.4782374, 0.05909005
